,0,0
grins,4.1649312786339026e-05,0.0001703543370210037
smoked,4.1649312786339026e-05,3.0062530062530064e-05
math,4.1649312786339026e-05,5.0104216770883436e-05
sfirst,4.1649312786339026e-05,3.0062530062530064e-05
timedhoni,4.1649312786339026e-05,3.0062530062530064e-05
rocks,4.1649312786339026e-05,5.0104216770883436e-05
teju,4.1649312786339026e-05,3.0062530062530064e-05
hourish,4.1649312786339026e-05,3.0062530062530064e-05
nothis,4.1649312786339026e-05,3.0062530062530064e-05
groundamla,4.1649312786339026e-05,3.0062530062530064e-05
durban,4.1649312786339026e-05,3.0062530062530064e-05
convenience,4.1649312786339026e-05,3.0062530062530064e-05
evaluation,4.1649312786339026e-05,3.0062530062530064e-05
cheyyamoand,4.1649312786339026e-05,3.0062530062530064e-05
okok,4.1649312786339026e-05,5.0104216770883436e-05
okthenwhats,4.1649312786339026e-05,5.0104216770883436e-05
aiyar,4.1649312786339026e-05,3.0062530062530064e-05
catching,4.1649312786339026e-05,7.014590347923682e-05
throws,4.1649312786339026e-05,3.0062530062530064e-05
gal,4.1649312786339026e-05,0.00011022927689594356
falls,4.1649312786339026e-05,5.0104216770883436e-05
brothers,4.1649312786339026e-05,3.0062530062530064e-05
whos,4.1649312786339026e-05,0.00019039602372935706
errors,4.1649312786339026e-05,3.0062530062530064e-05
difficulties,4.1649312786339026e-05,3.0062530062530064e-05
correction,4.1649312786339026e-05,3.0062530062530064e-05
howz,4.1649312786339026e-05,0.00013027096360429693
painhope,4.1649312786339026e-05,3.0062530062530064e-05
tau,4.1649312786339026e-05,3.0062530062530064e-05
sar,4.1649312786339026e-05,3.0062530062530064e-05
piah,4.1649312786339026e-05,3.0062530062530064e-05
wearing,4.1649312786339026e-05,9.018759018759019e-05
ohas,4.1649312786339026e-05,3.0062530062530064e-05
shades,4.1649312786339026e-05,3.0062530062530064e-05
copied,4.1649312786339026e-05,3.0062530062530064e-05
raining,4.1649312786339026e-05,0.00011022927689594356
station,4.1649312786339026e-05,9.018759018759019e-05
tank,4.1649312786339026e-05,5.0104216770883436e-05
sitter,4.1649312786339026e-05,3.0062530062530064e-05
kaitlyn,4.1649312786339026e-05,3.0062530062530064e-05
danger,4.1649312786339026e-05,3.0062530062530064e-05
peeps,4.1649312786339026e-05,3.0062530062530064e-05
comment,4.1649312786339026e-05,3.0062530062530064e-05
veggie,4.1649312786339026e-05,3.0062530062530064e-05
neighbors,4.1649312786339026e-05,3.0062530062530064e-05
computerless,4.1649312786339026e-05,3.0062530062530064e-05
balloon,4.1649312786339026e-05,3.0062530062530064e-05
passthey,4.1649312786339026e-05,3.0062530062530064e-05
silently,4.1649312786339026e-05,5.0104216770883436e-05
ntswt,4.1649312786339026e-05,3.0062530062530064e-05
drms,4.1649312786339026e-05,3.0062530062530064e-05
roommate,4.1649312786339026e-05,5.0104216770883436e-05
melody,4.1649312786339026e-05,3.0062530062530064e-05
horrible,4.1649312786339026e-05,9.018759018759019e-05
macs,4.1649312786339026e-05,3.0062530062530064e-05
toot,4.1649312786339026e-05,5.0104216770883436e-05
bigger,4.1649312786339026e-05,7.014590347923682e-05
nw,4.1649312786339026e-05,7.014590347923682e-05
hme,4.1649312786339026e-05,3.0062530062530064e-05
chennai,4.1649312786339026e-05,0.00023047939714606382
velachery,4.1649312786339026e-05,3.0062530062530064e-05
flippin,4.1649312786339026e-05,3.0062530062530064e-05
breaking,4.1649312786339026e-05,3.0062530062530064e-05
cstore,4.1649312786339026e-05,3.0062530062530064e-05
annoying,4.1649312786339026e-05,5.0104216770883436e-05
hangin,4.1649312786339026e-05,3.0062530062530064e-05
makin,4.1649312786339026e-05,5.0104216770883436e-05
alivebetter,4.1649312786339026e-05,3.0062530062530064e-05
lodge,4.1649312786339026e-05,3.0062530062530064e-05
worrying,4.1649312786339026e-05,3.0062530062530064e-05
shame,4.1649312786339026e-05,7.014590347923682e-05
quizzes,4.1649312786339026e-05,3.0062530062530064e-05
popcorn,4.1649312786339026e-05,3.0062530062530064e-05
thin,4.1649312786339026e-05,3.0062530062530064e-05
faultal,4.1649312786339026e-05,3.0062530062530064e-05
arguments,4.1649312786339026e-05,3.0062530062530064e-05
faultfed,4.1649312786339026e-05,3.0062530062530064e-05
himso,4.1649312786339026e-05,3.0062530062530064e-05
thanxxx,4.1649312786339026e-05,3.0062530062530064e-05
neft,4.1649312786339026e-05,5.0104216770883436e-05
beneficiary,4.1649312786339026e-05,5.0104216770883436e-05
natuition,4.1649312786339026e-05,5.0104216770883436e-05
understanding,4.1649312786339026e-05,5.0104216770883436e-05
appreciated,4.1649312786339026e-05,3.0062530062530064e-05
semi,4.1649312786339026e-05,3.0062530062530064e-05
apart,4.1649312786339026e-05,5.0104216770883436e-05
arms,4.1649312786339026e-05,9.018759018759019e-05
maaaan,4.1649312786339026e-05,3.0062530062530064e-05
guessin,4.1649312786339026e-05,3.0062530062530064e-05
walmart,4.1649312786339026e-05,5.0104216770883436e-05
ilol,4.1649312786339026e-05,3.0062530062530064e-05
personally,4.1649312786339026e-05,3.0062530062530064e-05
wuldnt,4.1649312786339026e-05,3.0062530062530064e-05
mite,4.1649312786339026e-05,7.014590347923682e-05
creepy,4.1649312786339026e-05,5.0104216770883436e-05
lunchtime,4.1649312786339026e-05,3.0062530062530064e-05
organise,4.1649312786339026e-05,3.0062530062530064e-05
kkim,4.1649312786339026e-05,5.0104216770883436e-05
finewhen,4.1649312786339026e-05,5.0104216770883436e-05
complete,4.1649312786339026e-05,7.014590347923682e-05
passable,4.1649312786339026e-05,3.0062530062530064e-05
score,4.1649312786339026e-05,5.0104216770883436e-05
phd,4.1649312786339026e-05,3.0062530062530064e-05
easier,4.1649312786339026e-05,9.018759018759019e-05
prakesh,4.1649312786339026e-05,3.0062530062530064e-05
apps,4.1649312786339026e-05,7.014590347923682e-05
rofl,4.1649312786339026e-05,5.0104216770883436e-05
betta,4.1649312786339026e-05,3.0062530062530064e-05
invest,4.1649312786339026e-05,5.0104216770883436e-05
anti,4.1649312786339026e-05,7.014590347923682e-05
aging,4.1649312786339026e-05,3.0062530062530064e-05
products,4.1649312786339026e-05,3.0062530062530064e-05
hr,4.1649312786339026e-05,9.018759018759019e-05
delay,4.1649312786339026e-05,3.0062530062530064e-05
submitting,4.1649312786339026e-05,3.0062530062530064e-05
snatch,4.1649312786339026e-05,3.0062530062530064e-05
purse,4.1649312786339026e-05,3.0062530062530064e-05
hellodrivbyquit,4.1649312786339026e-05,3.0062530062530064e-05
edrunk,4.1649312786339026e-05,3.0062530062530064e-05
iff,4.1649312786339026e-05,3.0062530062530064e-05
pthis,4.1649312786339026e-05,3.0062530062530064e-05
senrddnot,4.1649312786339026e-05,3.0062530062530064e-05
dancce,4.1649312786339026e-05,3.0062530062530064e-05
drum,4.1649312786339026e-05,3.0062530062530064e-05
basqihave,4.1649312786339026e-05,3.0062530062530064e-05
nhite,4.1649312786339026e-05,3.0062530062530064e-05
ros,4.1649312786339026e-05,3.0062530062530064e-05
morn,4.1649312786339026e-05,7.014590347923682e-05
relieved,4.1649312786339026e-05,3.0062530062530064e-05
westonzoyland,4.1649312786339026e-05,3.0062530062530064e-05
greatness,4.1649312786339026e-05,3.0062530062530064e-05
nobody,4.1649312786339026e-05,0.00013027096360429693
chinese,4.1649312786339026e-05,0.00011022927689594356
docs,4.1649312786339026e-05,5.0104216770883436e-05
songs,4.1649312786339026e-05,5.0104216770883436e-05
goinbed,4.1649312786339026e-05,3.0062530062530064e-05
onlymore,4.1649312786339026e-05,3.0062530062530064e-05
mc,4.1649312786339026e-05,3.0062530062530064e-05
hun,4.1649312786339026e-05,7.014590347923682e-05
nitetell,4.1649312786339026e-05,3.0062530062530064e-05
ava,4.1649312786339026e-05,3.0062530062530064e-05
goodtimeoli,4.1649312786339026e-05,3.0062530062530064e-05
rang,4.1649312786339026e-05,5.0104216770883436e-05
melnite,4.1649312786339026e-05,3.0062530062530064e-05
ifink,4.1649312786339026e-05,3.0062530062530064e-05
sortedbut,4.1649312786339026e-05,3.0062530062530064e-05
everythin,4.1649312786339026e-05,3.0062530062530064e-05
monlrsx,4.1649312786339026e-05,3.0062530062530064e-05
flip,4.1649312786339026e-05,3.0062530062530064e-05
shun,4.1649312786339026e-05,3.0062530062530064e-05
bian,4.1649312786339026e-05,3.0062530062530064e-05
glass,4.1649312786339026e-05,3.0062530062530064e-05
exhibition,4.1649312786339026e-05,3.0062530062530064e-05
el,4.1649312786339026e-05,3.0062530062530064e-05
nino,4.1649312786339026e-05,3.0062530062530064e-05
himself,4.1649312786339026e-05,3.0062530062530064e-05
chikkugoing,4.1649312786339026e-05,3.0062530062530064e-05
cbe,4.1649312786339026e-05,7.014590347923682e-05
honey,4.1649312786339026e-05,0.00011022927689594356
jd,4.1649312786339026e-05,3.0062530062530064e-05
executive,4.1649312786339026e-05,5.0104216770883436e-05
parents,4.1649312786339026e-05,0.00023047939714606382
downstem,4.1649312786339026e-05,3.0062530062530064e-05
wahala,4.1649312786339026e-05,3.0062530062530064e-05
inperialmusic,4.1649312786339026e-05,3.0062530062530064e-05
listeningthe,4.1649312786339026e-05,3.0062530062530064e-05
weirdest,4.1649312786339026e-05,5.0104216770883436e-05
byleafcutter,4.1649312786339026e-05,3.0062530062530064e-05
johnsounds,4.1649312786339026e-05,3.0062530062530064e-05
insects,4.1649312786339026e-05,3.0062530062530064e-05
molestedsomeone,4.1649312786339026e-05,3.0062530062530064e-05
plumbingremixed,4.1649312786339026e-05,3.0062530062530064e-05
evil,4.1649312786339026e-05,3.0062530062530064e-05
acid,4.1649312786339026e-05,3.0062530062530064e-05
didntgive,4.1649312786339026e-05,3.0062530062530064e-05
bellearlier,4.1649312786339026e-05,3.0062530062530064e-05
hunny,4.1649312786339026e-05,5.0104216770883436e-05
exact,4.1649312786339026e-05,7.014590347923682e-05
tee,4.1649312786339026e-05,5.0104216770883436e-05
cheery,4.1649312786339026e-05,3.0062530062530064e-05
cell,4.1649312786339026e-05,9.018759018759019e-05
thts,4.1649312786339026e-05,9.018759018759019e-05
dough,4.1649312786339026e-05,3.0062530062530064e-05
control,4.1649312786339026e-05,3.0062530062530064e-05
weirdo,4.1649312786339026e-05,3.0062530062530064e-05
mode,4.1649312786339026e-05,0.00015031265031265032
stalk,4.1649312786339026e-05,3.0062530062530064e-05
profiles,4.1649312786339026e-05,3.0062530062530064e-05
jerry,4.1649312786339026e-05,5.0104216770883436e-05
irritates,4.1649312786339026e-05,5.0104216770883436e-05
fails,4.1649312786339026e-05,5.0104216770883436e-05
express,4.1649312786339026e-05,5.0104216770883436e-05
drinkin,4.1649312786339026e-05,5.0104216770883436e-05
wondering,4.1649312786339026e-05,0.00013027096360429693
others,4.1649312786339026e-05,0.00013027096360429693
dog,4.1649312786339026e-05,7.014590347923682e-05
heygreat,4.1649312786339026e-05,3.0062530062530064e-05
dealfarm,4.1649312786339026e-05,3.0062530062530064e-05
pax,4.1649312786339026e-05,3.0062530062530064e-05
deposit,4.1649312786339026e-05,3.0062530062530064e-05
jap,4.1649312786339026e-05,3.0062530062530064e-05
disappeared,4.1649312786339026e-05,3.0062530062530064e-05
birthdate,4.1649312786339026e-05,3.0062530062530064e-05
certificate,4.1649312786339026e-05,3.0062530062530064e-05
publish,4.1649312786339026e-05,3.0062530062530064e-05
dreams,4.1649312786339026e-05,0.0002505210838544172
nydc,4.1649312786339026e-05,5.0104216770883436e-05
wheellock,4.1649312786339026e-05,3.0062530062530064e-05
destination,4.1649312786339026e-05,3.0062530062530064e-05
fifty,4.1649312786339026e-05,3.0062530062530064e-05
favour,4.1649312786339026e-05,7.014590347923682e-05
settling,4.1649312786339026e-05,3.0062530062530064e-05
happenin,4.1649312786339026e-05,3.0062530062530064e-05
ola,4.1649312786339026e-05,5.0104216770883436e-05
cocksuckers,4.1649312786339026e-05,3.0062530062530064e-05
ipads,4.1649312786339026e-05,3.0062530062530064e-05
worthless,4.1649312786339026e-05,3.0062530062530064e-05
garbage,4.1649312786339026e-05,3.0062530062530064e-05
novelty,4.1649312786339026e-05,3.0062530062530064e-05
items,4.1649312786339026e-05,3.0062530062530064e-05
tshirt,4.1649312786339026e-05,3.0062530062530064e-05
fran,4.1649312786339026e-05,7.014590347923682e-05
broke,4.1649312786339026e-05,7.014590347923682e-05
knackered,4.1649312786339026e-05,5.0104216770883436e-05
janx,4.1649312786339026e-05,3.0062530062530064e-05
ps,4.1649312786339026e-05,9.018759018759019e-05
dads,4.1649312786339026e-05,3.0062530062530064e-05
designation,4.1649312786339026e-05,3.0062530062530064e-05
software,4.1649312786339026e-05,5.0104216770883436e-05
developer,4.1649312786339026e-05,3.0062530062530064e-05
jokin,4.1649312786339026e-05,5.0104216770883436e-05
spirit,4.1649312786339026e-05,3.0062530062530064e-05
bb,4.1649312786339026e-05,0.00013027096360429693
shattered,4.1649312786339026e-05,3.0062530062530064e-05
alrite,4.1649312786339026e-05,0.00013027096360429693
girlie,4.1649312786339026e-05,3.0062530062530064e-05
colours,4.1649312786339026e-05,3.0062530062530064e-05
darker,4.1649312786339026e-05,3.0062530062530064e-05
styling,4.1649312786339026e-05,3.0062530062530064e-05
whenevr,4.1649312786339026e-05,7.014590347923682e-05
gray,4.1649312786339026e-05,3.0062530062530064e-05
remembr,4.1649312786339026e-05,3.0062530062530064e-05
listn,4.1649312786339026e-05,3.0062530062530064e-05
watevr,4.1649312786339026e-05,3.0062530062530064e-05
whileamp,4.1649312786339026e-05,3.0062530062530064e-05
shd,4.1649312786339026e-05,0.00011022927689594356
minus,4.1649312786339026e-05,3.0062530062530064e-05
paragraphs,4.1649312786339026e-05,3.0062530062530064e-05
coveragd,4.1649312786339026e-05,3.0062530062530064e-05
vasai,4.1649312786339026e-05,3.0062530062530064e-05
retard,4.1649312786339026e-05,3.0062530062530064e-05
bathroom,4.1649312786339026e-05,3.0062530062530064e-05
february,4.1649312786339026e-05,9.018759018759019e-05
rush,4.1649312786339026e-05,7.014590347923682e-05
icic,4.1649312786339026e-05,3.0062530062530064e-05
syria,4.1649312786339026e-05,3.0062530062530064e-05
canada,4.1649312786339026e-05,5.0104216770883436e-05
heartsnot,4.1649312786339026e-05,3.0062530062530064e-05
cares,4.1649312786339026e-05,5.0104216770883436e-05
goodnoon,4.1649312786339026e-05,5.0104216770883436e-05
gauge,4.1649312786339026e-05,3.0062530062530064e-05
pattys,4.1649312786339026e-05,3.0062530062530064e-05
interest,4.1649312786339026e-05,5.0104216770883436e-05
mondaynxt,4.1649312786339026e-05,3.0062530062530064e-05
vl,4.1649312786339026e-05,0.00013027096360429693
completing,4.1649312786339026e-05,3.0062530062530064e-05
ax,4.1649312786339026e-05,3.0062530062530064e-05
chill,4.1649312786339026e-05,5.0104216770883436e-05
surgical,4.1649312786339026e-05,3.0062530062530064e-05
emergency,4.1649312786339026e-05,3.0062530062530064e-05
unfolds,4.1649312786339026e-05,3.0062530062530064e-05
frens,4.1649312786339026e-05,0.00019039602372935706
korean,4.1649312786339026e-05,3.0062530062530064e-05
leonas,4.1649312786339026e-05,3.0062530062530064e-05
fredericksburg,4.1649312786339026e-05,3.0062530062530064e-05
que,4.1649312786339026e-05,3.0062530062530064e-05
pases,4.1649312786339026e-05,3.0062530062530064e-05
un,4.1649312786339026e-05,3.0062530062530064e-05
buen,4.1649312786339026e-05,3.0062530062530064e-05
tiempo,4.1649312786339026e-05,3.0062530062530064e-05
chillin,4.1649312786339026e-05,5.0104216770883436e-05
tmrw,4.1649312786339026e-05,5.0104216770883436e-05
compass,4.1649312786339026e-05,3.0062530062530064e-05
soul,4.1649312786339026e-05,5.0104216770883436e-05
worldgnun,4.1649312786339026e-05,3.0062530062530064e-05
waysmscom,4.1649312786339026e-05,3.0062530062530064e-05
baaaaabe,4.1649312786339026e-05,3.0062530062530064e-05
misss,4.1649312786339026e-05,3.0062530062530064e-05
youuuuu,4.1649312786339026e-05,3.0062530062530064e-05
ned,4.1649312786339026e-05,5.0104216770883436e-05
convince,4.1649312786339026e-05,3.0062530062530064e-05
tht,4.1649312786339026e-05,0.00015031265031265032
witot,4.1649312786339026e-05,3.0062530062530064e-05
hurting,4.1649312786339026e-05,5.0104216770883436e-05
main,4.1649312786339026e-05,5.0104216770883436e-05
sweetie,4.1649312786339026e-05,5.0104216770883436e-05
blackberry,4.1649312786339026e-05,7.014590347923682e-05
buyer,4.1649312786339026e-05,3.0062530062530064e-05
melike,4.1649312786339026e-05,3.0062530062530064e-05
pple,4.1649312786339026e-05,0.00011022927689594356
marry,4.1649312786339026e-05,0.00011022927689594356
becz,4.1649312786339026e-05,3.0062530062530064e-05
undrstndng,4.1649312786339026e-05,3.0062530062530064e-05
avoids,4.1649312786339026e-05,3.0062530062530064e-05
problems,4.1649312786339026e-05,7.014590347923682e-05
chain,4.1649312786339026e-05,7.014590347923682e-05
suffer,4.1649312786339026e-05,3.0062530062530064e-05
whn,4.1649312786339026e-05,5.0104216770883436e-05
arrested,4.1649312786339026e-05,0.00011022927689594356
suntec,4.1649312786339026e-05,7.014590347923682e-05
steamboat,4.1649312786339026e-05,3.0062530062530064e-05
dance,4.1649312786339026e-05,5.0104216770883436e-05
moji,4.1649312786339026e-05,7.014590347923682e-05
forgive,4.1649312786339026e-05,3.0062530062530064e-05
messenger,4.1649312786339026e-05,5.0104216770883436e-05
reaching,4.1649312786339026e-05,9.018759018759019e-05
tp,4.1649312786339026e-05,3.0062530062530064e-05
bbq,4.1649312786339026e-05,3.0062530062530064e-05
everyso,4.1649312786339026e-05,3.0062530062530064e-05
panicks,4.1649312786339026e-05,3.0062530062530064e-05
outhave,4.1649312786339026e-05,3.0062530062530064e-05
fill,4.1649312786339026e-05,7.014590347923682e-05
bar,4.1649312786339026e-05,5.0104216770883436e-05
write,4.1649312786339026e-05,0.00011022927689594356
cover,4.1649312786339026e-05,0.00013027096360429693
screen,4.1649312786339026e-05,7.014590347923682e-05
gently,4.1649312786339026e-05,7.014590347923682e-05
auntie,4.1649312786339026e-05,3.0062530062530064e-05
huai,4.1649312786339026e-05,3.0062530062530064e-05
juan,4.1649312786339026e-05,5.0104216770883436e-05
tlk,4.1649312786339026e-05,5.0104216770883436e-05
ideal,4.1649312786339026e-05,5.0104216770883436e-05
path,4.1649312786339026e-05,3.0062530062530064e-05
appear,4.1649312786339026e-05,3.0062530062530064e-05
front,4.1649312786339026e-05,3.0062530062530064e-05
paths,4.1649312786339026e-05,3.0062530062530064e-05
walking,4.1649312786339026e-05,9.018759018759019e-05
arm,4.1649312786339026e-05,3.0062530062530064e-05
shot,4.1649312786339026e-05,5.0104216770883436e-05
reserve,4.1649312786339026e-05,3.0062530062530064e-05
thirunelvali,4.1649312786339026e-05,3.0062530062530064e-05
tirunelvali,4.1649312786339026e-05,3.0062530062530064e-05
evei,4.1649312786339026e-05,3.0062530062530064e-05
netno,4.1649312786339026e-05,3.0062530062530064e-05
availablei,4.1649312786339026e-05,3.0062530062530064e-05
tackle,4.1649312786339026e-05,3.0062530062530064e-05
storming,4.1649312786339026e-05,3.0062530062530064e-05
phne,4.1649312786339026e-05,3.0062530062530064e-05
meaning,4.1649312786339026e-05,7.014590347923682e-05
margaret,4.1649312786339026e-05,3.0062530062530064e-05
girlfrnd,4.1649312786339026e-05,3.0062530062530064e-05
grahmbell,4.1649312786339026e-05,3.0062530062530064e-05
invnted,4.1649312786339026e-05,3.0062530062530064e-05
telphone,4.1649312786339026e-05,3.0062530062530064e-05
moralone,4.1649312786339026e-05,3.0062530062530064e-05
popped,4.1649312786339026e-05,5.0104216770883436e-05
tonght,4.1649312786339026e-05,3.0062530062530064e-05
ploughing,4.1649312786339026e-05,3.0062530062530064e-05
pile,4.1649312786339026e-05,3.0062530062530064e-05
ironing,4.1649312786339026e-05,3.0062530062530064e-05
chinky,4.1649312786339026e-05,3.0062530062530064e-05
wi,4.1649312786339026e-05,3.0062530062530064e-05
nz,4.1649312786339026e-05,3.0062530062530064e-05
players,4.1649312786339026e-05,9.018759018759019e-05
unsold,4.1649312786339026e-05,7.014590347923682e-05
effect,4.1649312786339026e-05,3.0062530062530064e-05
geelater,4.1649312786339026e-05,3.0062530062530064e-05
aust,4.1649312786339026e-05,3.0062530062530064e-05
bk,4.1649312786339026e-05,3.0062530062530064e-05
cafe,4.1649312786339026e-05,0.00011022927689594356
recharged,4.1649312786339026e-05,3.0062530062530064e-05
kidding,4.1649312786339026e-05,5.0104216770883436e-05
papa,4.1649312786339026e-05,3.0062530062530064e-05
shld,4.1649312786339026e-05,3.0062530062530064e-05
stretch,4.1649312786339026e-05,3.0062530062530064e-05
detailed,4.1649312786339026e-05,3.0062530062530064e-05
sinco,4.1649312786339026e-05,5.0104216770883436e-05
payee,4.1649312786339026e-05,5.0104216770883436e-05
icicibankcom,4.1649312786339026e-05,5.0104216770883436e-05
urn,4.1649312786339026e-05,9.018759018759019e-05
frauds,4.1649312786339026e-05,5.0104216770883436e-05
share,4.1649312786339026e-05,9.018759018759019e-05
disclose,4.1649312786339026e-05,5.0104216770883436e-05
caring,4.1649312786339026e-05,5.0104216770883436e-05
losers,4.1649312786339026e-05,3.0062530062530064e-05
kaiez,4.1649312786339026e-05,3.0062530062530064e-05
tuition,4.1649312786339026e-05,9.018759018759019e-05
gee,4.1649312786339026e-05,7.014590347923682e-05
option,4.1649312786339026e-05,5.0104216770883436e-05
beta,4.1649312786339026e-05,3.0062530062530064e-05
practicing,4.1649312786339026e-05,3.0062530062530064e-05
babies,4.1649312786339026e-05,3.0062530062530064e-05
kkany,4.1649312786339026e-05,3.0062530062530064e-05
noncomittal,4.1649312786339026e-05,3.0062530062530064e-05
beneath,4.1649312786339026e-05,5.0104216770883436e-05
pale,4.1649312786339026e-05,5.0104216770883436e-05
moon,4.1649312786339026e-05,9.018759018759019e-05
goodnite,4.1649312786339026e-05,5.0104216770883436e-05
snickering,4.1649312786339026e-05,3.0062530062530064e-05
chords,4.1649312786339026e-05,3.0062530062530064e-05
nofew,4.1649312786339026e-05,3.0062530062530064e-05
beforewent,4.1649312786339026e-05,3.0062530062530064e-05
rem,4.1649312786339026e-05,7.014590347923682e-05
silver,4.1649312786339026e-05,3.0062530062530064e-05
lmao,4.1649312786339026e-05,9.018759018759019e-05
silence,4.1649312786339026e-05,3.0062530062530064e-05
exams,4.1649312786339026e-05,5.0104216770883436e-05
revision,4.1649312786339026e-05,5.0104216770883436e-05
boyf,4.1649312786339026e-05,3.0062530062530064e-05
interviw,4.1649312786339026e-05,3.0062530062530064e-05
exeter,4.1649312786339026e-05,5.0104216770883436e-05
worriedx,4.1649312786339026e-05,3.0062530062530064e-05
spreadsheet,4.1649312786339026e-05,3.0062530062530064e-05
determine,4.1649312786339026e-05,3.0062530062530064e-05
entire,4.1649312786339026e-05,3.0062530062530064e-05
coat,4.1649312786339026e-05,5.0104216770883436e-05
painful,4.1649312786339026e-05,5.0104216770883436e-05
everybody,4.1649312786339026e-05,3.0062530062530064e-05
recognises,4.1649312786339026e-05,3.0062530062530064e-05
ve,4.1649312786339026e-05,5.0104216770883436e-05
wisheds,4.1649312786339026e-05,3.0062530062530064e-05
intrepid,4.1649312786339026e-05,3.0062530062530064e-05
duo,4.1649312786339026e-05,3.0062530062530064e-05
sen,4.1649312786339026e-05,5.0104216770883436e-05
missin,4.1649312786339026e-05,7.014590347923682e-05
guilty,4.1649312786339026e-05,7.014590347923682e-05
aiya,4.1649312786339026e-05,7.014590347923682e-05
cardiff,4.1649312786339026e-05,5.0104216770883436e-05
addie,4.1649312786339026e-05,3.0062530062530064e-05
tues,4.1649312786339026e-05,5.0104216770883436e-05
breeze,4.1649312786339026e-05,3.0062530062530064e-05
bright,4.1649312786339026e-05,5.0104216770883436e-05
fresh,4.1649312786339026e-05,3.0062530062530064e-05
twittering,4.1649312786339026e-05,3.0062530062530064e-05
yagoing,4.1649312786339026e-05,3.0062530062530064e-05
restaurant,4.1649312786339026e-05,5.0104216770883436e-05
ducking,4.1649312786339026e-05,3.0062530062530064e-05
chinchillas,4.1649312786339026e-05,3.0062530062530064e-05
function,4.1649312786339026e-05,3.0062530062530064e-05
headstart,4.1649312786339026e-05,3.0062530062530064e-05
desperate,4.1649312786339026e-05,5.0104216770883436e-05
earlierwe,4.1649312786339026e-05,3.0062530062530064e-05
rummer,4.1649312786339026e-05,3.0062530062530064e-05
flying,4.1649312786339026e-05,3.0062530062530064e-05
monkeys,4.1649312786339026e-05,5.0104216770883436e-05
certainly,4.1649312786339026e-05,7.014590347923682e-05
rajini,4.1649312786339026e-05,3.0062530062530064e-05
practical,4.1649312786339026e-05,5.0104216770883436e-05
stupidits,4.1649312786339026e-05,5.0104216770883436e-05
spys,4.1649312786339026e-05,3.0062530062530064e-05
mails,4.1649312786339026e-05,5.0104216770883436e-05
yalru,4.1649312786339026e-05,3.0062530062530064e-05
lyfu,4.1649312786339026e-05,5.0104216770883436e-05
astne,4.1649312786339026e-05,3.0062530062530064e-05
innu,4.1649312786339026e-05,3.0062530062530064e-05
mundhe,4.1649312786339026e-05,3.0062530062530064e-05
lyf,4.1649312786339026e-05,5.0104216770883436e-05
ali,4.1649312786339026e-05,3.0062530062530064e-05
halla,4.1649312786339026e-05,3.0062530062530064e-05
ke,4.1649312786339026e-05,5.0104216770883436e-05
bilo,4.1649312786339026e-05,3.0062530062530064e-05
marriageprogram,4.1649312786339026e-05,3.0062530062530064e-05
edhae,4.1649312786339026e-05,3.0062530062530064e-05
ovr,4.1649312786339026e-05,3.0062530062530064e-05
chikkuali,4.1649312786339026e-05,3.0062530062530064e-05
vargu,4.1649312786339026e-05,3.0062530062530064e-05
meow,4.1649312786339026e-05,3.0062530062530064e-05
meowd,4.1649312786339026e-05,3.0062530062530064e-05
twelve,4.1649312786339026e-05,5.0104216770883436e-05
aah,4.1649312786339026e-05,3.0062530062530064e-05
prone,4.1649312786339026e-05,3.0062530062530064e-05
permission,4.1649312786339026e-05,3.0062530062530064e-05
wonders,4.1649312786339026e-05,7.014590347923682e-05
personality,4.1649312786339026e-05,7.014590347923682e-05
nature,4.1649312786339026e-05,9.018759018759019e-05
dose,4.1649312786339026e-05,3.0062530062530064e-05
tablet,4.1649312786339026e-05,3.0062530062530064e-05
incomm,4.1649312786339026e-05,3.0062530062530064e-05
blakes,4.1649312786339026e-05,7.014590347923682e-05
waitshould,4.1649312786339026e-05,3.0062530062530064e-05
keeping,4.1649312786339026e-05,9.018759018759019e-05
google,4.1649312786339026e-05,9.018759018759019e-05
maps,4.1649312786339026e-05,3.0062530062530064e-05
tiring,4.1649312786339026e-05,3.0062530062530064e-05
modules,4.1649312786339026e-05,3.0062530062530064e-05
concentrating,4.1649312786339026e-05,3.0062530062530064e-05
browsin,4.1649312786339026e-05,3.0062530062530064e-05
compulsory,4.1649312786339026e-05,3.0062530062530064e-05
purity,4.1649312786339026e-05,7.014590347923682e-05
messageits,4.1649312786339026e-05,7.014590347923682e-05
musthu,4.1649312786339026e-05,5.0104216770883436e-05
investigate,4.1649312786339026e-05,3.0062530062530064e-05
vomit,4.1649312786339026e-05,5.0104216770883436e-05
moneyas,4.1649312786339026e-05,3.0062530062530064e-05
youmoney,4.1649312786339026e-05,3.0062530062530064e-05
thinghow,4.1649312786339026e-05,3.0062530062530064e-05
sha,4.1649312786339026e-05,7.014590347923682e-05
vitamin,4.1649312786339026e-05,3.0062530062530064e-05
centre,4.1649312786339026e-05,9.018759018759019e-05
crucial,4.1649312786339026e-05,3.0062530062530064e-05
someones,4.1649312786339026e-05,3.0062530062530064e-05
hostbased,4.1649312786339026e-05,3.0062530062530064e-05
idps,4.1649312786339026e-05,3.0062530062530064e-05
linux,4.1649312786339026e-05,3.0062530062530064e-05
systems,4.1649312786339026e-05,3.0062530062530064e-05
dawhats,4.1649312786339026e-05,3.0062530062530064e-05
